city_name,city_code
Lincoln,20014080
Lincoln,20134894
Lincoln,20078217
Lincoln,20034558
Lincoln,20002504
Lincoln,20104669
Lincoln Beach,20104671
Lincoln City,20104672
Lincoln Hills,20017818
Lincoln Junction,20065236
Lincoln Park,20021243
Lincoln Park,20079120
Lincoln Park,20065237
Lincoln Village,20014084
Lincoln Village,20099360
Lincolnshire,20034562
Lincolnton,20027807
Lincolnton,20093376
Lincolnville,20052373
Lincolnwood,20034563
Linda Vista,20014090
Lindale,20027808
Lindale,20129350
Linden,20129352
Linden,20081634
Linden,20139273
Linden Hill,20087678
Lindgren,20023007
Lindgren Acres,20023008
Lindon,20133473
Lindsay,20129354
Lindsay,20103065
Lindsay,20014093
Lindsay Mill,20123330
Lindsborg,20042881
Lindsey,20027811
Line Spring,20123331
Lineville,20002509
Linkville,20073899
Linn,20073900
Linn Creek,20073901
Linne,20014095
Lino Lakes,20067690
Linthicum,20057660
Linthicum Heights,20057661
Linton,20096341
Linville,20093382
Linville Falls,20093383
Lisbon,20079909
Lisbon,20099376
Lisbon,20096342
Lisbon,900050297
Lisle,20034572
Litchfield,20018992
Litchfield,20067693
Litchfield,20034573
Litchfield Beach,20117375
Litchfield by the Sea,20117377
Litchfield Park,20006589
Lithia Springs,20027820
Lithonia,20027821
Lititz,20110202
Little America,20151896
Little Barren,20123341
Little Barren,20046053
Little Chute,20150427
Little Compton,20115162
Little Cove,20123343
Little Creek,20123345
Little Egg Harbor Township,900056593
Little Elm,20129366
Little Falls,20087695
Little Falls,20067697
Little Ferry,20081643
Little Norway,20014104
Little Oklahoma,20144151
Little Osaka,20014105
Little Point Sable,20065249
Little River,20117384
Little River,20023013
Little River,20014107
Little Rock,20009446
Little Round Lake,20150436
Little Sturgeon,20150437
Little Summit,20110220
Little Torch Key,900008408
Little Torch Key,900040615
Littlefield,20129373
Littlefield,20006593
Littleton,20062529
Littleton,20093404
Littleton,20017822
Littleton,20079913
Littleton Common,20062530
Live Oak,20129374
Live Oak,20023015
Livermore,20014116
Liverpool,20087711
Liverpool,20038151
Livingston,20129380
Livingston,20076846
Livingston,20123364
Livingston,20014117
Livingston,20081650
Livingston,20002542
Livingston Manor,20087713
Livonia,20049908
Livonia,20065252
Llano,20129381
Llano,20014119
Lloyd,20023018
Loa,20133487
Lochmoor Waterway Estates,20023022
Lochwood,20020400
Lock Haven,20110248
Lockbourne,20099403
Lockeford,20014124
Lockhart,20129389
Locklies,20139328
Lockport,20049915
Lockport,20046077
Lockport,20087725
Lockridge,20040979
Lockwood Hall,20117402
Locust Dale,20139332
Locust Grove,20027841
Locust Grove,20103073
Locust Manor,20087731
Locust Valley,20087733
Lodge West,20027842
Lodi,20014128
Lodi,20150442
Lodi,20087734
Logan,20099424
Logan,20147435
Logan,20133490
Logan Circle,20021245
Logansport,20038164
Loganville,20027845
Loire,20129400
Lolaville,20129403
Loleta,20014138
Lolo,20076853
Lolo Hot Springs,20076854
Loma Linda,20014140
Loma Terrace,20129409
Lombard,20034596
Lomira,20150447
Lomita,20014147
Lomita Park,20014148
Lompoc,20014152
Lona Beach,20144157
London,20046094
London,20099431
Londonderry,20079918
Londonderry,20134896
Lone Ash,20139358
Lone Pine,20014154
Lone Tree,20017836
Lonesome Hurst Summer Home Area,20076859
Long Barn,20014159
Long Beach,20070143
Long Beach,20144161
Long Beach,20014160
Long Beach,20087743
Long Branch,20081665
Long Creek,20034603
Long Hollow Housing,20119776
Long Island,900032400
Long Island,900033100
Long Island City,20087749
Long Lake,20087750
Long Lake,20067712
Long Neck,20020407
Long Point Key,900008450
Long Pond,20110297
Long Prairie,20067714
Long Valley Junction,20133493
Longbeach,20023033
Longboat Key,900008452
Longboat Key,20023034
Longbranch,20144163
Longmont,20017838
Longport,20081669
Longs,20117426
Longview,20144166
Longview,20129442
Longwood,20023036
Longwood Station,20062539
Lonoke,20009478
Lonsdale,20009479
Lookout Mountain,20027859
Loomis,20144169
Loon Lake,20144171
Lopez,20144172
Lorah,20040988
Lord,20129451
Lordsburg,20083785
Lorenzo,20032019
Loretto,20046110
Loretto,20023039
Lorida,20023040
Lorman,20070159
Lorraine,20023041
Lorton,20139392
Los Alamitos,20014175
Los Alamos,20083786
Los Alamos,20014177
Los Altos,20014178
Los Altos Hills,20014180
Los Angeles,20014181
Los Banos,20014182
Los Berros,20014183
Los Fresnos,20129461
Los Gatos,20014184
Los Lunas,20083803
Los Olivos,20014190
Los Osos,20014191
Lost Acres,20133497
Lost Bridge Village,20009484
Lost City,20147467
Lost Hills,20014199
Lothian,20057774
Lotus,20014200
Loudon,20079923
Loudon,20123403
Loudonville,20099450
Louetta,20129474
Loughman,20023045
Louisa,20046119
Louisa,20139397
Louisburg,20093440
Louisburg,20042904
Louisiana,20073965
Louisville,20017842
Louisville,20070164
Louisville,20046120
Love,20006610
Lovejoy Sands,20079925
Loveland,20099453
Loveland,20017844
Lovell,20151903
Lovell,20052403
Lovelock,20079129
Loves Park,20034624
Lovill,20093444
Lovingston,20139404
Lovington,20083824
Lovington,20040999
Low Gap,20139405
Low Hampton,20087774
Low Moor,20139406
Lowell,20038185
Lowell,20065271
Lowell,20009493
Lowell,20062543
Lower Bartlett,20079927
Lower Elwha,20144178
Lower Lake,20014205
Lower Matecumbe Beach,20023051
Lower Tannersville,20110355
Lower Waterford,20134902
Lowes Grove,20093449
Lowman,20032024
Loxahatchee,20023053
Loxley,20002596
Lubbock,20129490
Lubec,20052412
Lucas,20099465
Lucas,20046133
Lucas,20129491
Lucedale,20070171
Lucerne,20014215
Lucius,20027885
Luck,20150466
Luckenbach,20129493
Luckney,20070174
Lucy Henriques Medical Center Heliport,900011140
Ludington,20065275
Ludlow,20062548
Ludlow,20052416
Ludlow,20134904
Ludowici,20027886
Lufkin,20129497
Lugert,20103094
Lugoff,20117445
Lula,20070176
Luling,20129499
Luling,20049970
Lumberton,20129502
Lumberton,20093461
Lumpkin,20027896
Luna Pier,20065278
Lunaville,20031090
Lupfer,20076871
Lupton,20065279
Luray,20139428
Lusk,20151905
Lusta,20103097
Luther,20065280
Lutsen,20067728
Lutz,20023064
Luverne,20067729
Luverne,20002610
Lyle,20144186
Lyman,20151906
Lyme,20079934
Lyme Station,20019008
Lynbrook,20087798
Lynchburg,20123436
Lynchburg,20139440
Lynchburg,20129516
Lynden,20144188
Lyndhurst,20099485
Lyndhurst,20081687
Lyndhurst,900056033
Lyndon Station,20150479
Lyndonville,20134910
Lynn,20062556
Lynn Crossroads,20093470
Lynn Haven,20023068
Lynn Lane,20103101
Lynn Lee Village Mobile Home Park,20020422
Lynndale,20123440
Lynnview,20046149
Lynnwood,20144189
Lynwood,20117459
Lynwood,20014229
Lynwood Center,20144190
Lyons,20034642
Lyons,20017855
Lyons,20042919
Lytle,20129521
Maalaea,20031091
Mabank,20129525
Mabelvale,20009515
Mabie,20014236
Mableton,20027911
Macatawa,20065285
Macclenny,20023072
Mace,20147509
Macedonia,20099498
Machias,20052422
Machiasport,20052423
Mackinac Island,20065286
Mackinaw City,20065287
Macks Inn Post Office,20032031
Macomb,20065289
Macomb,20034649
Macon,20027918
Macon,20074008
Macon,20070196
Macungie,20110426
Mad Creek,20017857
Madawaska,20052429
Madeira Beach,20023075
Madelia,20067737
Madera,20014241
Madill,20103107
Madison,20019011
Madison,20119791
Madison,20079940
Madison,20027921
Madison,20150485
Madison,20002633
Madison,20099508
Madison,20070199
Madison,20023076
Madison,20123459
Madison,20093484
Madison,20038208
Madison Heights,20139471
Madison Heights,20065292
Madison Hill,20081696
Madisonville,20129541
Madisonville,20123461
Madisonville,20046158
Madola,20027923
Madras,20104701
Madrillon Farms,20139477
Madrona Heights,20144200
Magdalena,20083847
Magee,20070201
Maggie Valley,20093485
Magma,20006623
Magnolia,20129547
Magnolia,20009534
Magnolia Springs,20002642
Magruder Hills,20139486
Mahanoy City,20110437
Mahinahina Camp,20031095
Mahomet,20034659
Mahopac,20087827
Mahwah,20081703
Maiden Rock,20150488
Maineville,20099520
Maitland,20023081
Maize,20042927
Makaha,20031099
Makanda,20034661
Makawao,20031105
Malad City,900052998
Malae,20031109
Malakoff,20129561
Malba,20087833
Malbis,20002646
Malden,20074022
Malden,20062565
Malibu,20014259
Malibu Beach,20014260
Mallard Cove,20079941
Mallory Park,20027940
Malone,20087840
Malta,20076882
Malta,20087842
Malvern,20110454
Malvern,20009538
Malverne,20087845
Mamie,20093499
Mammoth Lakes,20014269
Mammoth Oak,20139499
Mammoth Spring,20009539
Mamou,20050010
Manadahill,20110458
Manahawkin,20081706
Manalapan,20023088
Manasota Beach,20023090
Manasota Key,20023091
Manasquan,20081709
Manassas,20139502
Manatawna,20110459
Manawa,20150492
Manayunk,20110461
Mancelona,20065294
Manchaca,20129568
Manchester,20079942
Manchester,20041035
Manchester,20110464
Manchester,20052437
Manchester,20019012
Manchester,20134915
Manchester,20087849
Manchester,20046172
Manchester,20014270
Manchester,20123473
Manchester Center,20134916
Manchester Township,900055166
Mancos,20017866
Mandan,20096365
Mandeville,20050014
Mango,20023098
Mango Hills,20023099
Manhasset,20087853
Manhattan,20042930
Manhattan Beach,20014271
Manheim,20110468
Manifold,20110469
Manila,20133524
Manila,20014272
Manistee,20065298
Manistique,20065299
Manitou Springs,20017868
Manitowoc,20150496
Mankato,20067761
Mannford,20103113
Manning,20117480
Manning,20041039
Manning Farms,20027945
Manor,20129579
Manor Park,20057882
Manse,20079137
Mansfield,20062576
Mansfield,20110485
Mansfield,20050017
Mansfield,20099534
Mansfield,20129580
Mansfield Center,20019015
Manson,20144221
Mansura,20050019
Mansville,20110486
Manteca,20014278
Manteno,20034673
Manteo,20093509
Mantoloking,20081716
Manvel,20129583
Many,20050020
Manzanita,20144222
Manzanita,20104706
Manzanita,20014285
Maple Creek,20014288
Maple Falls,20144225
Maple Grove,20067768
Maple Grove,20027953
Maple Grove Beach,20144227
Maple Grove Park,20110500
Maple Hill,20150505
Maple Shade,20081726
Maple Springs,20093513
Maplecreek,20144231
Maplecrest,20087886
Mapleton,20104707
Mapleton,20133531
Mapleton,20065319
Mapleton,20110511
Maplewood,20065320
Maplewood,20081728
Maplewood,20067777
Maplewood Estates,20078257
Maplewood Park,20034682
Maquam,20134919
Maquoketa,20041047
Marana,20006634
Marathon,20023107
Marathon,20129589
Marathon Airport,900008493
Marathon Shores,20023108
Marble,20144236
Marble Canyon,20006635
Marble Falls,900058846
Marble Falls,20129590
Marblehead,20062586
Marblehead,20099556
Marblehill,20027959
Marcell,20067779
Marco,20023109
Marco Island,900008494
Marco Island,900040416
Marconi,20031113
Marcus,20041050
Marengo,20041051
Marfa,20129592
Margaretville,20087906
Margate,20023112
Margret,20027961
Marianna,20023114
Maricopa,20014301
Maricopa,20006636
Mariemont,20099560
Marienville,20110537
Marietta,20103119
Marietta,20099561
Marietta,20110538
Marietta,20027962
Marina,20014305
Marina del Rey,20014308
Marina District,20014306
Marineland,20023117
Mariner,20052447
Marinette,20150516
Marion,20034693
Marion,20099563
Marion,20002681
Marion,20062589
Marion,20041053
Marion,20139542
Marion,20027967
Marion,20093528
Marion,20046194
Marion,20038246
Marion,20117491
Marion,20009559
Marion,20076891
Marion,20042941
Marion Oaks,20023119
Mariposa,20014311
Mark West Springs,20014312
Markham,20139545
Markham,20129601
Markham,20034697
Markle,20038250
Marks Garrison,20062591
Marksville,20139546
Marksville,20050033
Marlboro,20052450
Marlboro,20087917
Marlborough,20062593
Marlborough Park,20006641
Marlin,20129604
Marlinton,20147559
Marmaros,20074060
Marmora,20081742
Marmot,20104714
Marquam Hill,20104716
Marquette,20065332
Marquette,20041056
Marquez,20129606
Marquisville,20041057
Marrero,20050034
Marrowstone,20144248
Mars,20110557
Mars Hill,20093537
Mars Hill Crossroads,20027978
Marseilles,20034706
Marsh Airstrip,900004289
Marsh Harbor,20117497
Marsh Island,900008508
Marshall,20065334
Marshall,20014321
Marshall,20139556
Marshall,20074063
Marshall,20038255
Marshall,20009565
Marshall,20129608
Marshall,20067788
Marshall,20034707
Marshall,20093538
Marshall Ford,20129610
Marshall Landing,20034708
Marshalls Creek,20110564
Marshalltown,20041059
Marshallville,20027983
Marshfield,20134922
Marshfield,20074065
Marshfield,20150523
Marshfield,20062597
Marston,20074066
Martells Mobile Home Court,20052457
Martha,20147570
Martha,20123525
Martha Lake,20144250
Martin,20123527
Martin,20119805
Martin,20144251
Martindale,20129618
Martindale Army Air Field,900034471
Martinez,20027990
Martinez,20014324
Martinsburg,20147574
Martinsville,20139568
Martinsville,20038262
Martinville,20002701
Marvel Cave,20074072
Mary Esther,20023126
Maryland,20087934
Maryland Heights,20074076
Marysvale,20133540
Marysville,20144255
Marysville,20042945
Marysville,20099584
Marysville,20014332
Marysville,20065340
Maryvale,20017879
Maryville,20034716
Maryville,20123534
Maryville,20074079
Masaryktown,20023128
Mascoutah,20034718
Mashburn Mill,20027993
Mashpee,20062602
Mason,20099585
Mason,20129630
Mason,20065342
Mason,20129629
Mason City,20041067
Mason Valley,20009577
Masontown,20017881
Massanutten,20139588
Massapequa,20087938
Massapequa Park,20087939
Massard,20009579
Massena,20087940
Massey,20057985
Massey Landing,20020446
Massillon,20099587
Masthope,20110604
Matador,20129637
Matagorda,20129638
Matamoras,20110606
Mather,20014336
Mathews,20139594
Mathias,20147585
Mathis,20129639
Matlacha,20023132
Mattese,20074086
Matteson,20034727
Matthews,20093555
Matthews,20076897
Mattituck,20087946
Mattoon,20034730
Maud,20099591
Mauldin,20117524
Maumee,20099592
Maumee,20009581
Maumelle,20009582
Maunaloa,20031116
Maupin,20104719
Mauston,20150533
Max Meadows,20139605
Maxwell,20002721
Maxwell,20028007
Maxwell Mill,20093561
Maxwelton,20144264
Mayer,20006647
Mayfair,20014348
Mayfair Estates,20139610
Mayfield,20099600
Mayfield,20046240
Mayfield Heights,20099602
Mayhew,20093564
Mayhill,20083872
Mayline,20042950
Maynardville,20123555
Mayo,20023137
Mayo Beach,20062617
Mays Bluff,20028017
Maysville,20046246
Mayview Park,20093570
Mayville,20150537
Mayville,20087956
Maywood,20014351
Maywood,20042951
Maywood,20034742
Maywood Park,20104723
Mazama,20144273
McAlester,20103142
McAllen,20129670
McAlpin,20023142
McArthur,20101260
McCall,900053412
McCall,20032054
McCamey,20129672
McCammon,20032055
McCandless Township,900052005
McCarthy,20005344
McCaysville,20028022
McClellan Park,900058815
McCloud,20014359
McComas Beach,20058019
McComb,20070267
McCook,20078278
McCookville,20123567
McDaniel,20058022
McDaniel,20028031
McDonald,20110672
McDonough,20028036
McGaheysville,20139645
McGehee,20009610
McGraw,20087967
McGregor,20023148
McGregor,20129688
McGregor,20041088
McGuires,20093597
McHenry,20058031
McHenry,20034759
McIndoe Falls,20134923
McIntyre Building Condominium,20133549
McKays Corners,20099640
McKees Beach,20144286
McKenzie,20123580
McKenzie Bridge,20104731
McKinley Estates,20052476
McKinley Park,20005347
McKinleyville,20014373
McKinney,20129692
McKittrick,20074131
McKownville,20087975
McLaurin,20070281
McLean,20034763
McLean,20139652
McLeansville,20093601
McMichael,20110705
McMicken,20006655
McMinnville,20104734
McMinnville,20123588
McNair,20129701
McNeal,20006659
McNeil,20014378
McPherson,20042961
McQueeney,20129707
McRae,20028060
Meacham Park,20074134
Mead,20144294
Meade,20042963
Meadow Lake Park,20014383
Meadow Lands,20110722
Meadowdale,20144296
Meadowlark Field,900005327
Meadows,20032065
Meadows Addition,20133562
Meadowview,20139674
Meadview,20006663
Meadville,20110731
Mears,20065380
Mears Corner,20139681
Mebane,20093613
Mechanicsburg,20110736
Mechanicsville,20110745
Mechanicsville,20139688
Meckling,20119822
Medford,20104739
Medford,20062625
Medford,20087994
Medford,20150549
Medford,20081782
Media,20110751
Medicine Lodge,20042966
Medicine Park,20103162
Medina,20144299
Medina,20067814
Medina,20099661
Medina,20087995
Medinah,20034774
Medley,20023160
Medora,20096398
Medway,20052487
Meeker,20017900
Meeks Bay,20014394
Meeteetse,20151921
Megansett,20062629
Mehlville,20074144
Meinert,20014397
Melalevca Isles,20023162
Melbeta,20078293
Melbourne,20014400
Melbourne,20023163
Melbourne Beach,20023164
Melbourne Shores,20023166
Melody Hills,20129725
Melrose,20083896
Melrose,20062630
Melrose,20093618
Melrose,20076920
Melrose,20088000
Melrose,20067817
Melrose Addition,20119827
Melrose Park,20034779
Melva,20074150
Melville,20088003
Melvin Village,20079963
Melvindale,20065388
Memphis,20129731
Memphis,20123619
Mena,20009635
Mendenhall,20110769
Mendenhall Springs,20014408
Mendenhaven,20005356
Mendham,20081787
Mendocino,20014409
Mendon,20134927
Mendon,20088007
Mendota,20034785
Mendota,20067821
Mendota Heights,20067822
Menemsha,20062634
Menifee,20014411
Menlo Park,20014415
Menoken,20042973
Menominee,20065391
Menomonee Falls,20150565
Menomonie,20150566
Mentone,20002807
Mentor,20099673
Mequon,20150568
Merced,20014418
Mercedes,20129739
Mercer,20150569
Mercer,20110776
Mercer Island,20144308
Mercersburg,20110777
Meredith,20079964
Meredith,20017903
Meredith Center,20079965
Meriden,20019035
Meridian,20017904
Meridian,20070308
Meridian,20014423
Meridian,20032071
Meridian,20129742
Merkel,20129745
Merlin,20104744
Merriam,20042977
Merrick,20088014
Merrifield,20139711
Merrill,20150571
Merrillville,20038324
Merrimac,20150573
Merrimack,20079969
Merritt,20144314
Merritt Island,20023178
Mesa,20017906
Mesa,20006665
Mesa Shadows Mobile Home Park,20006671
Mesa Verde National Park,900055384
Mescal,20006674
Mesquite,20129752
Mesquite,20079155
Mesquite Creek,20006675
Metairie,20050105
Method,20093630
Methuen,20062644
Metropolis,20034799
Mettawa,20034800
Metter,20028110
Metuchen,20081796
Mevers,20014440
Mexia,20129757
Mexican Hat,20133572
Mexico,20088027
Mexico,20074169
Mexico Beach,20023179
Meyers Corner,20017911
Meyersdale,20110802
Mi-Wuk Village,20014445
Miami,20023181
Miami,20006680
Miami,20103177
Miami Beach,20023182
Miami Gardens,20023183
Miami Lakes,20023184
Miami Shores,20023185
Miami Springs,20023186
Miamisburg,20099698
Mica,20032074
Micanopy,20023187
Micco,20023189
Michigamme,20065410
Michigan City,20038335
Mickler Landing,20023191
Mico,20129761
Mid Florida Lakes,20023192
Mid Vail,20017912
Middle Creek,20123630
Middle Ridge,20150578
Middle River,20058118
Middle River Vista,20023195
Middleboro,20062645
Middleburg,20139731
Middleburg,20110811
Middleburg Heights,20099709
Middlebury,20134930
Middlebury,20038341
Middlefield,20019043
Middlesboro,20046309
Middlesex Beach,20020485
Middleton,20150581
Middletown,20019044
Middletown,20139738
Middletown,20099716
Middletown,20046312
Middletown,20014451
Middletown,20115180
Middletown,20088045
Middletown,20020486
Middletown,20110816
Middletown,20081806
Midfield,20129768
Midland,20017914
Midland,20129770
Midland,20065418
Midland Airpark,900034537
Midlothian,20139742
Midlothian,20129772
Midpines,20014454
Midvale,20133579
Midvalley,20014455
Midway,20028123
Midway,20133583
Midway,20023199
Midway,20093650
Midway,20017917
Midway City,20014459
Midway Park Subdivision,20020493
Midwest City,20103188
Mifflinburg,20110838
Mifflintown,20110839
Mifflinville,20110840
Mikana,20150585
Milaca,20067835
Milan,20065421
Milan,20099729
Milan,20079972
Milan,20123668
Milbank,20119835
Milbridge,20052499
Miles,20144333
Miles,20014462
Miles City,20076935
Milesburg,20110847
Milford,20079973
Milford,20042997
Milford,20151929
Milford,20019047
Milford,20099732
Milford,20062653
Milford,20041127
Milford,20133586
Milford,20088057
Milford,20052501
Milford,20020495
Milford,20110849
Milford Center,20088058
Mililani Town,20031120
Mill A,20144335
Mill City,20014465
Mill Creek,20144336
Mill Glen,20028143
Mill Hall,20110863
Mill Ridge,20093670
Mill Run Acres,20139773
Mill Spring,20093672
Mill Valley,20014467
Millard,20078310
Millbrae,20014468
Millbrook,20093675
Millbrook,20088062
Millbrook,20002846
Millbury,20099739
Millcreek,20133589
Millcreek Manor Condominium,20133590
Milledgeville,20028145
Millen,20028146
Miller,20119840
Miller River,20144339
Millers Landing,20005362
Millersburg,20099747
Millersville,20110895
Millersville,20058177
Millington,20081819
Millington,20065434
Millington,20123695
Millinocket,20052507
Millman,20041131
Millrift,20110905
Mills River,20093683
Millsboro,20020504
Millstadt Junction,20034839
Millstone,20081822
Milltown,20081826
Milltown,20081824
Milltown,20023211
Millville,20099761
Millville,20081830
Millville,20020507
Millwood,20139789
Milnesville,20110921
Milpitas,20014485
Milroy,20110923
Milteer Acres,20139790
Milton,20046345
Milton,20088088
Milton,20023215
Milton,20150597
Milton,20079979
Milton,20020508
Milton,20144342
Milton-Freewater,20104762
Milwaukee,20150599
Milwaukie,20104763
Minden,20050137
Minden,20079163
Mineola,20129830
Miner,20076945
Mineral,20144344
Mineral Bluff,20028159
Mineral Point,20150602
Mineral Ridge,20099771
Mineral Wells,20129834
Mineralwells,20147712
Minersville,20133600
Mineyahta-on-the Bay,20099778
Mingus,20129837
Minneapolis,20043008
Minneapolis,20067845
Minneapolis-Saint Paul International Airport,900022568
Minnelusa,20014492
Minneola,20043010
Minnetonka,20067851
Minnewaukan,20096412
Minocqua,20150606
Minonk,20034852
Minooka,20034853
Minot,20096413
Mint Grove,20144348
Mint Spring,20139803
Minters Chapel,20129840
Mintons Corner,20023219
Minturn,20017926
Mio,20065442
Mira Loma,20014499
Mira Mesa,20014500
Mirabel Heights,20014502
Miraleste,20014506
Miramar,20023220
Miramar,20014508
Miramar Beach,20023221
Miramar Terrace,20023222
Miromar Lakes,900048226
Mirror Lake,20079981
Miscauno Island,900050912
Mishawaka,20038388
Mishicot,20150609
Misquamicut,20115182
Mission,20129842
Mission Beach,20014513
Mission Bend,20129843
Mission Canyon,20014514
Mission City,20023224
Mission Hills,20014519
Mission Viejo,20014525
Mississippi City,20070350
Missoula,20076948
Missouri City,20129846
Missouri Valley,20041145
Mitchell,20119850
Mitchell,20078321
Mitchell Bay,900051029
Mitchell Beach,20023225
Mitylene,20002880
Moab,20133603
Moapa,20079169
Moapa Valley,20079171
Moberly,20074248
Mobile,20002883
Mobridge,20119851
Mocksville,20093704
Moclips,20144359
Modesto,20014536
Moffat,20017931
Mohave Valley,20006704
Mohawk,20065447
Mohnton,20110960
Moiliili,20031123
Mojave,20014540
Mojave City,20006707
Mokelumne Hill,20014544
Mokena,20034868
Molalla,20104775
Molena,20028183
Moler Crossroads,20147729
Moline,20034869
Monaca,20110965
Monahans,20129858
Monarch,900054680
Monarch,20076957
Monarch,20023234
Moncks Corner,20117639
Mondovi,20150614
Monee,20034872
Moneta,20139827
Monett,20074261
Mongaup Valley,20088120
Monkey Island,900051003
Monmouth,20034874
Monmouth,20104778
Monmouth Junction,20081844
Mono Hot Springs,20014553
Monogram,20093714
Monona,20150616
Monroe,20088121
Monroe,20028188
Monroe,20144370
Monroe,20099804
Monroe,20065451
Monroe,20019070
Monroe,20133611
Monroe,20093715
Monroe,20050158
Monroe,20150617
Monroe,20014559
Monroe,20104779
Monroe City,20074264
Monroeville,20002893
Monroeville,20110981
Monrovia,20014560
Monson,20052524
Monta Vista,20144373
Monta Vista,20014564
Montague,20065453
Montana City,20076960
Montara,20014568
Montauk,20088124
Montbello,20017935
Montclair,20081850
Montclair,20014569
Monte Nido,20014571
Monte Rio,20014572
Monte Vista,20017936
Monteagle,20123742
Montebello,20014577
Montecito,20014578
Montello,20150620
Monterey,20123743
Monterey,20014579
Monterey,20139843
Monterey Beach,20081852
Monterey Park,20014580
Montesano,20144376
Montevideo,20067864
Monteview,20032091
Montezuma,20028195
Montezuma,20017938
Montezuma,20093721
Montgomery,20046377
Montgomery,20129875
Montgomery,20002903
Montgomery,20088132
Montgomery,20134945
Montgomery Center,20134946
Montgomery Village,20014589
Montgomeryville,20110994
Monticello,20023242
Monticello,20093724
Monticello,20067866
Monticello,20038414
Monticello,20009712
Monticello,20088133
Monticello,20046378
Monticello,20034881
Monticello,20133615
Monticello,20070366
Monticello,20041164
Montopolis,20129878
Montour Falls,20088135
Montoursville,20110998
Montoya,20129879
Montpelier,20134947
Montpelier,20099820
Montpelier,20032093
Montreal,20150625
Montrose,20017939
Montrose,20099822
Montrose,20034882
Montrose Hill,20111001
Montross,20139862
Montvale,20081855
Monument,20017940
Monument Beach,20062692
Monument Valley,20133179
Moody,20052529
Moody,20002909
Moody Beach,20052531
Moon Lake Estates,20046385
Moon Run,20111006
Moon Township,900040804
Moonachie,20081857
Moonlight Forest,20028204
Moonridge,20014595
Moonstone,20014596
Moorcroft,20151940
Moore,20129882
Moore,20103205
Moore Haven,20023246
Mooreland Estates,20123757
Moores Corners,20099826
Moorestown,20111012
Mooresville,20052534
Mooresville,20038425
Mooresville,20093737
Mooreville,20129890
Moorhead,20067868
Moose Lake,20067869
Moose Pass,20005366
Moose Wilson Road,20151942
Moosic,20111018
Moosup,20019075
Mora,20144383
Mora,20067870
Moraine,20099830
Moran,20151943
Moran,20065461
Morehead,20046396
Morehead City,20093740
Moreland Park,20023247
Morenci,20006718
Moreno Valley,20014610
Moretown,20134949
Moretz,20093741
Morgan City,20050179
Morgan Grove,20147752
Morgan Hill,20014612
Morganfield,20046399
Morganton,20093744
Morganton,20028215
Morgantown,20038428
Morgantown,20111033
Morgantown,20046400
Morgantown,20147758
Moriarty,20083940
Morland,20043033
Morning Star Heliport,900014445
Morning Sun Villas,20002932
Morningside,20041177
Morningside,20058258
Morningside Park,20014617
Moro,20104783
Morongo Valley,20014618
Morrill,20078331
Morrilton,20009731
Morris,20034895
Morris,20019080
Morris,20067874
Morris Park,20088160
Morris Plains,20081870
Morris Ranch,20129906
Morrison,20017945
Morrison,20074291
Morriston,20023252
Morristown,20081871
Morristown,20134953
Morristown,20123780
Morrisville,20111043
Morrisville,20111042
Morrisville,20134954
Morrisville,20093750
Morro Bay,20014621
Morrow,20028224
Morse,20043037
Morses Line,20134955
Morsston,20088171
Morton,20034902
Morton,20144386
Morton,20032103
Morton,20111047
Morton Grove,20034903
Morton Grove,20147764
Mortons Gap,20046405
Moscow,20032104
Moselle,20129914
Moses Lake,20144388
Mosier,20104784
Mosinee,20150639
Mosley Acres,20058269
Moss Bluff,20050196
Moss Landing,20014629
Moss Point,20070388
Mossy Head,20023258
Motley,20067879
Moulton,20002953
Moultonborough,20079987
Moultonborough Falls,20079988
Moultrie,20028236
Mound,20067880
Mound City,20133626
Mound City,20074303
Mound Grove,20023262
Mounds View,20067881
Moundsville,20147768
Moundville,20002955
Mount Airy,20093761
Mount Airy,20139910
Mount Airy,20058274
Mount Airy,20111067
Mount Arlington,20081877
Mount Auburn,20062702
Mount Baker,20144391
Mount Bethel,20111078
Mount Carmel,20133628
Mount Carmel,20034910
Mount Carmel Junction,20133629
Mount Charleston,20079183
Mount Clemens,20065475
Mount Crested Butte,20017949
Mount Dora,20023265
Mount Ephraim,20081880
Mount Gainor,20129930
Mount Gilead,900055169
Mount Gretna,20111090
Mount Hawley Auxiliary Airport,900012933
Mount Holly,20081884
Mount Holly,20134960
Mount Hood,20104786
Mount Hood Village,20104787
Mount Hope,20147775
Mount Horeb,20150644
Mount Houston,20129932
Mount Jackson,20139930
Mount Joy,20111106
Mount Juliet,20123813
Mount Kisco,20088192
Mount Laurel,20081888
Mount Lebanon,20111109
Mount Moriah,20009756
Mount Morris,20150646
Mount Morris,20088195
Mount Morris,20034915
Mount Olive,20093778
Mount Olympus,20133637
Mount Orab,20099896
Mount Pleasant,20111132
Mount Pleasant,20065478
Mount Pleasant,900040258
Mount Pleasant,20111125
Mount Pleasant,20041192
Mount Pleasant,20129940
Mount Pleasant,20088199
Mount Pocono,20111140
Mount Prospect,20034919
Mount Shasta,20014647
Mount Spokane,900052352
Mount Sterling,20046430
Mount Sterling,20034921
Mount Storm,20147793
Mount Sunapee,20079991
Mount Tremper,20088206
Mount Vernon,20129945
Mount Vernon,20074318
Mount Vernon,20038465
